record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852967730","626121535","160047631","7067.21","7.0","3.284","71.2","40.5","264.0","6.62","50.4","1042.0","300","151","92","5","1","0.0","7.0","3.284","267","91","248","5.75","40","75","12.375",
"852967731","626121625","160047090","7070.4","7.0","3.275","71.2","40.5","264.0","6.62","50.4","1046.0","300","150","92","5","1","0.0","7.0","3.275","266","92","248","5.875","40","76","12.375",
"852967732","626121756","160046593","7073.49","6.800000000000011","3.266","71.2","40.25","264.0","6.71","50.5","1041.0","300","151","91","5","1","0.5","6.800000000000011","3.266","265","91","246","5.75","40","75","12.625",
"852967733","626121899","160046091","7076.64","6.800000000000011","3.266","72.2","40.5","265.0","6.71","50.59","1038.0","300","151","91","5","1","0.5","6.800000000000011","3.266","267","90","248","5.875","40","76","12.625",
"852967734","626122083","160045614","7079.85","6.600000000000023","3.266","72.2","39.75","261.0","6.71","50.59","1038.0","300","151","91","5","1","0.0","6.600000000000023","3.266","260","90","248","5.875","40","76","12.625",
"852967735","626122221","160045094","7083.07","6.800000000000011","3.256","72.2","39.5","261.0","6.71","50.59","1032.0","300","150","91","5","1","0.0","6.800000000000011","3.256","257","90","250","5.875","40","76","12.25",
"852967736","626122356","160044611","7086.1","6.600000000000023","3.256","72.2","39.75","261.0","6.71","50.5","1034.0","300","150","91","5","1","0.0","6.600000000000023","3.256","255","89","250","5.75","39","75","12.125",
"852967737","626122510","160044136","7089.16","6.800000000000011","3.256","72.2","39.75","262.0","6.71","50.5","1035.0","300","150","91","5","1","0.0","6.800000000000011","3.256","260","89","252","6.0","39","76","12.125",
"852967738","626122622","160043617","7092.29","6.600000000000023","3.256","72.2","39.75","262.0","6.71","50.4","1039.0","300","150","91","5","1","0.0","6.600000000000023","3.256","257","92","252","6.0","39","77","12.0",
"852967739","626122745","160043082","7095.55","6.800000000000011","3.256","72.2","40.0","262.0","6.71","50.4","1036.0","300","150","91","5","1","0.0","6.800000000000011","3.256","257","91","248","5.75","39","75","12.375",
"852967740","626122869","160042586","7098.6","6.600000000000023","3.247","72.2","39.5","261.0","6.71","50.4","1040.0","300","150","91","5","1","0.0","6.600000000000023","3.247","254","91","246","5.75","39","75","12.375",
"852967741","626123007","160042076","7101.78","6.800000000000011","3.247","72.2","39.75","262.0","6.71","50.4","1041.0","300","150","91","5","1","0.0","6.800000000000011","3.247","256","90","246","5.875","39","76","12.625",
"852967742","626123130","160041535","7105.07","6.600000000000023","3.247","73.0","40.0","263.0","6.81","50.4","1043.0","300","150","90","5","1","0.5","6.600000000000023","3.247","255","90","250","6.125","39","78","12.25",
"852967743","626123269","160040988","7108.43","6.800000000000011","3.247","73.0","39.5","262.0","6.71","50.4","1047.0","300","150","90","5","1","0.5","6.800000000000011","3.247","255","90","254","6.125","39","78","12.25",
"852967744","626123370","160040474","7111.51","6.600000000000023","3.247","72.2","39.5","262.0","6.71","50.28","1047.0","300","151","90","5","1","0.5","6.600000000000023","3.247","252","90","256","5.75","39","75","11.625",
"852967745","626123476","160039926","7114.77","6.800000000000011","3.247","72.2","39.75","263.0","6.71","50.28","1052.0","300","150","90","5","1","0.5","6.800000000000011","3.247","251","92","254","5.75","39","74","12.0",
"852967746","626123590","160039392","7117.99","6.600000000000023","3.247","72.2","40.0","264.0","6.71","50.28","1050.0","300","151","90","5","1","0.5","6.600000000000023","3.247","251","89","254","5.875","39","75","12.0",
"852967747","626123713","160038886","7121.09","6.600000000000023","3.247","72.2","39.75","262.0","6.71","50.28","1046.0","300","151","91","5","1","0.0","6.600000000000023","3.247","252","89","256","5.875","39","75","12.0",
"852967748","626123833","160038400","7124.08","6.600000000000023","3.247","72.2","39.75","262.0","6.62","50.28","1046.0","300","151","91","5","1","0.5","6.600000000000023","3.247","254","89","258","5.875","39","75","12.0",
"852967749","626123971","160037968","7126.84","6.600000000000023","3.247","71.2","39.75","262.0","6.62","50.28","1049.0","300","151","91","5","1","0.0","6.600000000000023","3.247","253","90","258","5.625","39","74","11.875",
"852967750","626124097","160037475","7129.88","6.600000000000023","3.238","70.2","40.0","262.0","6.62","50.37","1045.0","300","150","91","5","1","0.5","6.600000000000023","3.238","255","92","258","5.375","39","73","11.375",
"852967751","626124222","160037037","7132.63","6.399999999999977","3.228","69.2","39.5","258.0","6.53","50.37","1028.0","300","150","92","5","1","0.0","6.399999999999977","3.228","253","92","256","5.375","39","72","11.75",
"852967752","626124397","160036601","7135.59","6.399999999999977","3.228","69.2","39.75","259.0","6.53","50.37","1028.0","300","150","92","5","1","0.5","6.399999999999977","3.228","257","92","254","5.5","39","73","11.875",
"852967753","626124535","160036130","7138.56","6.399999999999977","3.219","69.2","40.0","260.0","6.62","50.28","1008.0","300","151","92","5","1","0.5","6.399999999999977","3.219","257","92","250","5.5","39","73","12.375",
"852967754","626124649","160035598","7141.78","6.399999999999977","3.219","69.2","40.0","260.0","6.62","50.28","1004.0","300","151","92","5","1","0.5","6.399999999999977","3.219","259","92","250","5.625","39","74","12.25",
"852967755","626124741","160035104","7144.72","6.399999999999977","3.21","68.2","40.25","261.0","6.71","50.28","1003.0","300","150","92","5","1","0.5","6.399999999999977","3.21","261","93","250","5.5","39","74","12.0",
"852967756","626124823","160034524","7148.1","6.399999999999977","3.21","69.2","40.0","260.0","6.71","50.37","1007.0","300","150","92","5","1","0.5","6.399999999999977","3.21","262","93","252","5.5","39","73","11.625",
"852967757","626124891","160033945","7151.46","6.199999999999989","3.21","70.2","39.5","257.0","6.71","50.37","1011.0","300","149","92","5","1","0.0","6.199999999999989","3.21","258","90","252","5.375","39","73","12.0",
"852967758","626125001","160033423","7154.6","6.199999999999989","3.21","69.2","39.5","257.0","6.62","50.28","1012.0","300","150","92","5","1","0.0","6.199999999999989","3.21","258","90","252","5.375","39","73","12.0",
"852967759","626125083","160032898","7157.69","6.0","3.21","69.2","39.5","257.0","6.62","50.18","1011.0","300","150","92","5","1","0.0","6.0","3.21","261","91","250","5.75","39","75","12.375",
"852967760","626125157","160032371","7160.77","6.199999999999989","3.21","69.2","39.5","257.0","6.62","50.18","1014.0","300","150","92","5","1","0.0","6.199999999999989","3.21","265","91","254","5.875","39","76","11.875",
"852967761","626125221","160031866","7163.7","6.0","3.21","69.2","39.75","258.0","6.62","50.18","1016.0","300","150","92","5","1","0.0","6.0","3.21","256","92","252","5.5","39","74","12.0",
"852967762","626125266","160031285","7167.03","6.199999999999989","3.2","70.2","39.75","260.0","6.62","50.18","1019.0","300","150","92","5","1","0.0","6.199999999999989","3.2","258","92","250","5.5","39","74","12.125",
"852967763","626125350","160030770","7170.07","6.199999999999989","3.2","70.2","39.5","259.0","6.62","50.28","1024.0","300","150","91","5","1","0.5","6.199999999999989","3.2","258","90","248","5.5","39","74","12.375",
"852967764","626125442","160030178","7173.54","6.199999999999989","3.2","70.2","39.25","257.0","6.62","50.28","1025.0","300","150","91","5","1","0.5","6.199999999999989","3.2","257","90","246","5.5","39","74","12.375",
"852967765","626125527","160029585","7177.0","6.199999999999989","3.2","69.2","39.5","258.0","6.62","50.18","1029.0","300","150","91","5","1","0.5","6.199999999999989","3.2","258","91","248","5.75","39","75","12.375",
"852967766","626125608","160029001","7180.41","6.399999999999977","3.21","70.2","39.5","259.0","6.62","50.18","1036.0","300","150","91","5","1","0.5","6.399999999999977","3.21","263","90","252","5.875","39","76","12.125",
"852967767","626125678","160028406","7183.86","6.199999999999989","3.21","70.2","39.5","258.0","6.62","50.28","1038.0","300","150","91","5","1","0.5","6.199999999999989","3.21","260","90","256","5.875","39","76","12.125",
"852967768","626125749","160027816","7187.29","6.199999999999989","3.21","70.2","39.75","260.0","6.62","50.28","1043.0","300","150","92","5","1","0.0","6.199999999999989","3.21","255","92","256","5.5","39","73","11.875",
"852967769","626125841","160027270","7190.51","6.199999999999989","3.219","71.2","39.5","258.0","6.62","50.28","1060.0","300","151","91","5","1","0.5","6.199999999999989","3.219","260","91","256","5.625","39","74","12.125",
"852967770","626125982","160026708","7193.95","6.0","3.219","71.2","39.5","258.0","6.53","50.43","1064.0","300","151","91","5","1","0.5","6.0","3.219","261","92","250","5.5","39","74","12.375",
"852967771","626126113","160026131","7197.46","6.0","3.219","70.2","40.0","261.0","6.43","50.43","1064.0","300","151","91","5","1","0.5","6.0","3.219","265","89","246","5.875","39","76","12.5",
"852967772","626126216","160025562","7200.84","5.800000000000011","3.228","70.2","40.0","262.0","6.43","50.43","1062.0","300","151","91","5","1","0.5","5.800000000000011","3.228","264","90","248","5.75","39","76","12.375",
"852967773","626126334","160024987","7204.29","5.800000000000011","3.228","70.2","40.0","261.0","6.43","50.43","1064.0","300","150","91","5","1","0.5","5.800000000000011","3.228","266","92","250","5.75","39","75","12.125",
"852967774","626126428","160024440","7207.52","5.800000000000011","3.228","70.2","40.0","261.0","6.43","50.43","1065.0","300","151","92","5","1","0.0","5.800000000000011","3.228","259","91","250","5.5","39","74","12.25",
"852967775","626126549","160023867","7210.97","5.800000000000011","3.238","70.2","40.25","262.0","6.43","50.43","1067.0","300","151","91","5","1","0.5","5.800000000000011","3.238","256","91","250","5.75","39","75","12.375",
"852967776","626126705","160023308","7214.47","5.600000000000023","3.238","70.2","40.5","264.0","6.43","50.53","1069.0","300","151","92","5","1","0.0","5.600000000000023","3.238","256","92","248","5.75","38","75","12.5",
"852967777","626126828","160022765","7217.76","5.600000000000023","3.238","70.2","40.5","264.0","6.43","50.53","1070.0","300","152","91","5","1","0.5","5.600000000000023","3.238","263","92","248","5.75","38","75","12.375",
"852967778","626126996","160022229","7221.19","5.399999999999977","3.247","70.2","40.5","264.0","6.34","50.62","1072.0","300","152","91","5","1","0.5","5.399999999999977","3.247","262","91","250","5.875","38","76","12.125",
"852967779","626127142","160021705","7224.47","5.399999999999977","3.247","70.2","40.5","264.0","6.34","50.62","1074.0","300","152","91","5","1","0.5","5.399999999999977","3.247","263","91","250","5.75","39","75","12.125",
"852967780","626127323","160021209","7227.74","5.399999999999977","3.247","70.2","40.5","264.0","6.34","50.53","1076.0","300","152","91","5","1","0.5","5.399999999999977","3.247","261","91","254","5.75","38","75","11.75",
"852967781","626127496","160020651","7231.31","5.199999999999989","3.247","70.2","40.5","265.0","6.34","50.43","1072.0","300","151","91","5","1","0.5","5.199999999999989","3.247","260","92","254","5.625","38","74","12.0",
"852967782","626127658","160020116","7234.71","5.0","3.247","69.2","40.5","264.0","6.12","50.43","1065.0","300","152","91","5","1","0.5","5.0","3.247","251","91","258","5.5","38","73","11.875",
"852967783","626127828","160019605","7238.02","5.199999999999989","3.247","67.2","40.0","262.0","6.12","50.53","1065.0","300","151","92","5","1","0.0","5.199999999999989","3.247","248","90","258","5.5","38","73","12.5",
"852967784","626127982","160019103","7241.22","5.199999999999989","3.256","68.2","40.25","263.0","6.12","50.65","1066.0","300","151","92","5","1","0.0","5.199999999999989","3.256","253","90","250","5.875","38","76","12.375",
"852967785","626128104","160018560","7244.51","5.199999999999989","3.256","68.2","40.0","261.0","6.12","50.78","1069.0","300","149","92","5","1","0.0","5.199999999999989","3.256","251","92","250","5.875","38","76","12.375",
"852967786","626128232","160018084","7247.47","5.199999999999989","3.256","68.2","39.75","260.0","6.12","50.65","1069.0","300","149","91","5","1","0.5","5.199999999999989","3.256","253","91","252","5.75","38","75","12.0",
"852967787","626128353","160017518","7250.88","5.199999999999989","3.256","69.2","39.75","259.0","6.25","50.56","1067.0","300","148","91","5","1","0.5","5.199999999999989","3.256","253","92","252","5.75","38","75","12.0",
"852967788","626128464","160016969","7254.18","5.199999999999989","3.256","68.2","39.75","259.0","6.25","50.56","1063.0","300","147","92","5","1","0.0","5.199999999999989","3.256","249","92","250","5.625","38","74","12.25",
"852967789","626128579","160016436","7257.39","5.0","3.256","69.2","39.75","258.0","6.34","50.56","1060.0","300","146","92","5","1","0.0","5.0","3.256","252","92","244","5.75","38","75","12.875",
"852967790","626128695","160015889","7260.69","5.0","3.256","70.2","39.5","259.0","6.34","50.37","1064.0","300","146","91","5","1","0.5","5.0","3.256","254","91","244","5.875","38","76","12.75",
"852967791","626128773","160015370","7263.72","4.800000000000011","3.256","70.2","39.75","260.0","6.34","50.37","1063.0","300","146","91","5","1","0.5","4.800000000000011","3.256","256","91","244","5.75","38","76","12.75",
"852967792","626128852","160014835","7266.85","4.800000000000011","3.256","70.2","40.0","261.0","6.34","50.25","1063.0","300","146","91","5","1","0.5","4.800000000000011","3.256","259","91","256","5.875","38","76","11.625",
"852967793","626128971","160014321","7269.98","4.800000000000011","3.247","70.2","40.0","263.0","6.43","50.15","1059.0","300","146","91","5","1","0.5","4.800000000000011","3.247","257","90","256","5.625","38","74","11.75",
"852967794","626129084","160013827","7272.99","4.800000000000011","3.247","70.2","40.0","261.0","6.43","50.15","1048.0","300","147","91","5","1","0.5","4.800000000000011","3.247","258","91","258","5.625","38","74","11.5",
"852967795","626129214","160013307","7276.18","4.800000000000011","3.247","70.2","39.75","260.0","6.43","50.15","1047.0","300","147","91","5","1","0.5","4.800000000000011","3.247","259","91","254","5.625","38","74","11.75",
"852967796","626129355","160012784","7279.44","5.0","3.238","70.2","40.0","261.0","6.43","50.15","1047.0","300","148","91","5","1","0.5","5.0","3.238","257","91","252","5.625","38","74","11.75",
"852967797","626129508","160012254","7282.78","5.0","3.238","70.2","40.0","262.0","6.43","50.15","1041.0","300","148","91","5","1","0.5","5.0","3.238","257","92","250","5.625","38","74","12.375",
