record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],record.developer.0.Elevation[Meters],
"852368501","626454595","159523728","11080.89","61.200000000000045","3.322","79.0","39.5","269.0","6.53","50.37","1250.0","300","157","88","7","1","0.0","61.200000000000045","3.322","252","88","262","5.875","75","12.25","1",
"852368502","626454554","159523169","11084.08","61.200000000000045","3.303","79.0","39.5","269.0","6.53","50.37","1212.0","300","157","88","7","1","0.0","61.200000000000045","3.303","249","87","260","5.875","75","12.25","1",
"852368503","626454507","159522695","11086.8","61.200000000000045","3.219","78.0","39.75","271.0","6.53","50.37","1067.0","300","158","88","7","1","0.0","61.200000000000045","3.219","250","87","264","5.875","75","12.25","1",
"852368504","626454413","159522152","11090.01","61.200000000000045","3.219","77.0","39.75","268.0","6.62","50.46","1070.0","300","156","90","7","1","0.5","61.200000000000045","3.219","245","88","266","6.125","76","12.125","1",
"852368505","626454331","159521671","11092.83","61.39999999999998","3.219","77.0","39.75","268.0","6.81","50.56","1065.0","300","156","89","7","1","0.5","61.39999999999998","3.219","245","88","266","6.125","76","12.375","2",
"852368506","626454239","159521169","11095.79","61.39999999999998","3.07","78.0","39.75","268.0","6.9","50.65","1065.0","300","157","89","7","1","0.0","61.39999999999998","3.07","242","90","266","6.0","75","12.5","2",
"852368507","626454121","159520737","11098.48","61.60000000000002","3.126","78.0","39.75","269.0","6.9","50.65","1070.0","300","156","88","7","1","0.5","61.60000000000002","3.126","252","87","264","6.0","75","12.25","1",
"852368508","626453993","159520221","11101.63","61.60000000000002","3.06","78.0","39.75","270.0","7.03","50.78","1066.0","300","157","88","7","1","0.5","61.60000000000002","3.06","254","89","264","5.875","75","12.125","1",
"852368509","626453868","159519813","11104.22","61.799999999999955","3.126","78.0","40.0","271.0","7.12","50.78","1042.0","300","157","88","7","1","0.0","61.799999999999955","3.126","262","87","268","6.0","75","12.25","2",
"852368510","626453703","159519371","11107.16","61.799999999999955","3.088","78.0","39.75","272.0","7.21","50.78","1027.0","300","155","88","7","1","0.0","61.799999999999955","3.088","266","88","264","6.0","75","12.5","2",
"852368511","626453548","159518973","11109.85","61.799999999999955","3.126","78.0","39.75","272.0","7.21","50.78","1041.0","300","156","88","7","1","0.0","61.799999999999955","3.126","283","88","264","6.125","76","12.5","3",
"852368512","626453405","159518557","11112.56","61.60000000000002","3.088","78.0","39.75","271.0","7.21","50.78","1038.0","300","157","88","7","1","0.0","61.60000000000002","3.088","287","86","266","6.125","76","12.375","2",
"852368513","626453240","159518137","11115.4","61.60000000000002","3.014","78.0","39.75","271.0","7.12","50.87","1030.0","300","155","88","7","1","0.0","61.60000000000002","3.014","289","88","266","6.0","76","12.5","2",
"852368514","626453076","159517705","11118.3","61.39999999999998","2.93","76.0","39.75","269.0","7.12","50.87","1025.0","300","156","88","7","1","0.5","61.39999999999998","2.93","288","88","266","6.0","75","12.25","2",
"852368515","626452909","159517282","11121.16","61.39999999999998","3.004","76.0","39.5","269.0","7.21","50.96","1012.0","300","156","88","7","1","0.5","61.39999999999998","3.004","282","88","264","5.875","74","12.125","2",
"852368516","626452731","159516872","11124.02","61.39999999999998","2.948","75.0","40.0","269.0","7.31","50.96","997.0","300","156","89","7","1","0.0","61.39999999999998","2.948","266","88","264","5.875","75","12.0","2",
"852368517","626452568","159516452","11126.86","61.39999999999998","2.995","75.0","39.75","269.0","7.31","50.96","1005.0","300","156","89","7","1","0.0","61.39999999999998","2.995","258","88","264","5.875","75","12.0","2",
"852368518","626452403","159516043","11129.64","61.799999999999955","2.995","75.0","39.75","268.0","7.31","50.96","1004.0","300","156","89","7","1","0.0","61.799999999999955","2.995","262","88","264","5.875","75","12.0","2",
"852368519","626452210","159515698","11132.31","62.0","2.995","74.0","39.5","267.0","7.31","50.96","1003.0","300","156","89","7","1","0.0","62.0","2.995","255","89","264","5.75","74","11.875","2",
"852368520","626452062","159515369","11134.64","62.39999999999998","2.967","74.0","39.5","267.0","7.31","50.96","998.0","300","156","89","7","1","0.0","62.39999999999998","2.967","254","89","268","5.75","74","11.875","2",
"852368521","626451940","159515058","11136.74","62.60000000000002","2.883","75.0","39.5","267.0","7.4","50.96","992.0","300","155","89","7","1","0.0","62.60000000000002","2.883","252","89","266","5.75","74","12.125","2",
"852368522","626451767","159514612","11139.75","62.799999999999955","2.809","75.0","39.5","267.0","7.5","50.96","978.0","300","156","89","7","1","0.0","62.799999999999955","2.809","257","89","268","5.75","74","12.125","2",
"852368523","626451516","159514100","11143.48","62.799999999999955","2.771","75.0","39.5","268.0","7.59","50.96","961.0","300","157","89","7","1","0.0","62.799999999999955","2.771","259","88","268","5.75","74","12.0","2",
"852368524","626451208","159513496","11147.96","62.799999999999955","2.771","75.0","39.5","268.0","7.68","50.96","937.0","300","155","89","7","1","0.0","62.799999999999955","2.771","255","88","268","5.625","73","12.125","2",
"852368525","626450953","159513119","11151.16","62.60000000000002","2.837","75.0","39.5","267.0","7.59","51.06","942.0","300","156","89","7","1","0.0","62.60000000000002","2.837","252","89","268","5.875","74","11.875","2",
"852368526","626450716","159512744","11154.23","62.60000000000002","2.893","75.0","39.25","265.0","7.59","51.06","951.0","300","156","89","7","1","0.0","62.60000000000002","2.893","250","89","268","5.875","74","11.875","2",
"852368527","626450455","159512348","11157.55","62.39999999999998","2.921","75.0","39.5","268.0","7.4","51.06","1035.0","300","156","89","7","1","0.0","62.39999999999998","2.921","238","90","266","5.875","74","12.0","2",
"852368528","626450236","159511961","11160.55","62.39999999999998","2.93","74.0","39.5","266.0","7.31","51.06","1034.0","300","156","89","7","1","0.0","62.39999999999998","2.93","229","88","266","5.875","75","12.125","2",
"852368529","626450027","159511539","11163.65","62.39999999999998","2.948","74.0","39.5","266.0","7.21","51.06","1035.0","300","155","89","7","1","0.0","62.39999999999998","2.948","234","88","266","5.875","75","12.125","2",
"852368530","626449746","159510972","11167.8","62.39999999999998","2.967","74.0","39.5","266.0","7.12","50.96","1037.0","300","156","89","7","1","0.0","62.39999999999998","2.967","241","89","268","5.875","75","11.875","2",
"852368531","626449483","159510544","11171.26","62.39999999999998","2.976","75.0","39.5","266.0","7.12","50.96","1039.0","300","157","89","7","1","0.0","62.39999999999998","2.976","238","88","272","5.75","74","11.625","2",
"852368532","626449245","159510156","11174.39","62.39999999999998","3.042","75.0","39.5","265.0","7.03","50.96","1047.0","300","155","89","7","1","0.5","62.39999999999998","3.042","246","88","266","5.75","74","11.625","2",
"852368533","626448994","159509765","11177.62","62.39999999999998","3.088","75.0","39.5","266.0","6.9","50.96","1068.0","300","157","89","7","1","0.0","62.39999999999998","3.088","254","89","264","5.625","73","12.0","2",
"852368534","626448757","159509415","11180.59","62.39999999999998","3.098","74.0","40.0","268.0","6.81","50.96","1079.0","300","156","89","7","1","0.0","62.39999999999998","3.098","256","89","266","5.875","75","12.0","2",
"852368535","626448510","159509116","11183.46","62.60000000000002","3.107","74.0","39.5","267.0","6.81","50.96","1084.0","300","156","89","7","1","0.0","62.60000000000002","3.107","242","88","264","5.875","74","12.25","2",
"852368536","626448327","159508835","11185.79","62.60000000000002","3.107","74.0","39.5","268.0","6.81","51.06","1082.0","300","156","89","7","1","0.0","62.60000000000002","3.107","238","88","276","6.0","75","11.75","2",
"852368537","626448078","159508563","11188.58","62.799999999999955","3.098","74.0","39.5","267.0","6.81","51.06","1083.0","300","155","88","7","1","0.5","62.799999999999955","3.098","238","89","272","5.75","73","12.125","2",
"852368538","626447880","159508394","11190.66","62.799999999999955","3.023","74.0","39.75","269.0","6.81","51.06","1076.0","300","155","89","7","1","0.0","62.799999999999955","3.023","238","88","274","5.75","73","11.875","2",
"852368539","626447621","159508223","11193.26","62.799999999999955","3.023","74.0","39.75","269.0","6.9","51.15","1043.0","300","156","89","7","1","0.0","62.799999999999955","3.023","236","89","266","5.5","72","12.375","2",
"852368540","626447369","159508048","11195.82","62.799999999999955","2.93","74.0","40.0","269.0","6.9","51.15","1027.0","300","154","89","7","1","0.0","62.799999999999955","2.93","244","88","268","5.75","74","12.125","2",
"852368541","626447036","159508003","11198.89","63.0","2.921","74.0","39.5","268.0","7.12","51.15","1000.0","300","153","89","7","1","0.0","63.0","2.921","248","88","268","5.75","74","12.125","2",
"852368542","626446714","159507835","11202.03","63.0","2.921","74.0","39.5","268.0","7.21","51.15","973.0","300","152","88","7","1","0.5","63.0","2.921","248","89","268","5.75","74","12.125","2",
