record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852452495","626466929","159335834","1968.95","56.0","2.939","70.2","7.03","980.0","300","153","91","11","1","0.0","56.0","2.939","40.0","264.0","50.31","248","90","256","5.75","169","74","12.5",
"852452496","626466765","159335354","1972.08","56.0","2.939","70.2","7.03","987.0","300","153","91","11","1","0.0","56.0","2.939","40.25","265.0","50.31","244","91","256","5.625","169","74","12.625",
"852452497","626466540","159334748","1976.12","56.200000000000045","2.948","70.2","6.9","995.0","300","153","91","11","1","0.0","56.200000000000045","2.948","40.25","265.0","50.4","236","91","254","5.625","168","74","12.875",
"852452498","626466406","159334309","1978.91","56.200000000000045","2.958","70.2","6.9","995.0","300","153","91","11","1","0.0","56.200000000000045","2.958","40.5","266.0","50.4","237","90","254","5.75","168","75","12.625",
"852452499","626466233","159333658","1982.94","56.39999999999998","2.976","70.2","6.81","1004.0","300","153","91","11","1","0.0","56.39999999999998","2.976","40.25","264.0","50.31","220","90","260","5.75","168","75","12.25",
"852452500","626466081","159333001","1986.93","56.39999999999998","2.986","70.2","6.81","1019.0","300","153","91","11","1","0.0","56.39999999999998","2.986","40.0","262.0","50.31","220","91","260","5.625","167","73","12.25",
"852452501","626466016","159332491","1989.89","56.60000000000002","3.004","70.2","6.81","1016.0","300","153","91","11","1","0.0","56.60000000000002","3.004","40.0","262.0","50.31","223","91","256","5.625","168","74","12.625",
"852452502","626465829","159331794","1994.2","56.60000000000002","3.014","70.2","6.62","1036.0","300","153","91","11","1","0.0","56.60000000000002","3.014","40.0","263.0","50.21","230","91","256","5.625","168","74","12.5",
"852452503","626465745","159331213","1997.6","57.0","3.023","69.2","6.71","1035.0","300","153","91","11","1","0.0","57.0","3.023","39.5","259.0","50.21","237","92","258","5.625","169","74","12.375",
"852452504","626465686","159330687","2000.64","57.39999999999998","3.06","70.2","6.71","1035.0","300","153","91","11","1","0.5","57.39999999999998","3.06","39.25","257.0","50.21","254","92","258","5.625","169","74","12.375",
