record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],
"865267474","626063887","159738754","1728.13","101.60000000000002","3.256","83.7","7.21","1124.0","300","154","86","25","1","0.5","101.60000000000002","3.256","250","86","254","6.375","65517","77","12.875","38.5","266.0","50.81",
"865267475","626063858","159739220","1730.8","101.60000000000002","3.247","83.7","7.21","1119.0","300","154","86","25","1","0.5","101.60000000000002","3.247","252","87","254","6.625","65517","80","13.125","38.5","267.0","50.9",
"865267476","626063793","159739652","1733.32","101.60000000000002","3.228","83.0","7.21","1110.0","300","153","86","25","1","0.5","101.60000000000002","3.228","250","86","254","6.75","65517","81","13.125","38.75","268.0","50.9",
"865267477","626063750","159740164","1736.26","101.60000000000002","3.21","82.0","7.31","1091.0","300","154","87","25","1","0.0","101.60000000000002","3.21","249","86","256","6.75","65517","81","13.125","38.75","267.0","50.81",
"865267478","626063652","159740574","1738.74","101.79999999999995","3.2","83.0","7.4","1084.0","300","154","87","25","1","0.0","101.79999999999995","3.2","244","87","262","6.5","65517","79","12.625","39.0","268.0","50.81",
"865267479","626063619","159741083","1741.65","101.79999999999995","3.182","83.0","7.5","1084.0","300","154","87","25","1","0.0","101.79999999999995","3.182","242","86","262","6.25","65517","77","12.5","38.75","268.0","50.81",
"865267480","626063587","159741573","1744.46","101.79999999999995","3.182","84.7","7.5","1083.0","300","154","86","25","1","0.5","101.79999999999995","3.182","241","85","258","6.5","65517","79","13.0","39.0","270.0","50.81",
"865267481","626063555","159742116","1747.56","101.60000000000002","3.172","85.7","7.68","1081.0","300","153","86","25","1","0.0","101.60000000000002","3.172","244","83","258","6.5","65517","79","13.125","39.0","270.0","50.81",
"865267482","626063550","159742588","1750.25","101.39999999999998","3.163","84.7","7.59","1080.0","300","153","86","25","1","0.0","101.39999999999998","3.163","244","88","254","6.625","65517","79","13.125","39.0","271.0","50.9",
"865267483","626063558","159743015","1752.69","101.39999999999998","3.144","84.7","7.59","1081.0","300","153","86","25","1","0.0","101.39999999999998","3.144","245","83","264","6.625","65517","79","12.25","38.75","269.0","51.0",
"865267484","626063575","159743425","1755.02","101.39999999999998","3.107","83.0","7.59","1076.0","300","154","86","25","1","0.0","101.39999999999998","3.107","252","85","260","7.625","65517","85","12.625","38.25","267.0","51.0",
"865267485","626063553","159743839","1757.39","101.20000000000005","3.014","83.0","7.59","1075.0","300","153","86","25","1","0.0","101.20000000000005","3.014","245","85","258","6.875","65517","81","12.875","38.25","268.0","51.0",
"865267486","626063548","159744333","1760.21","101.20000000000005","2.958","83.7","7.68","1069.0","300","153","85","25","1","0.5","101.20000000000005","2.958","244","85","262","6.875","65517","81","12.625","38.75","270.0","51.0",
"865267487","626063551","159744832","1763.04","101.20000000000005","2.958","83.7","7.9","1012.0","300","153","85","25","1","0.5","101.20000000000005","2.958","244","85","266","6.75","65517","80","12.25","38.25","269.0","51.0",
"865267488","626063559","159745377","1766.15","101.20000000000005","2.958","83.7","8.0","1005.0","300","153","86","25","1","0.0","101.20000000000005","2.958","240","85","266","6.625","65517","79","12.375","38.5","269.0","51.21",
"865267489","626063561","159745920","1769.24","101.20000000000005","2.976","83.0","8.0","1005.0","300","153","86","25","1","0.0","101.20000000000005","2.976","245","87","262","6.75","65516","80","12.25","38.5","268.0","51.21",
"865267490","626063551","159746432","1772.15","101.0","2.995","83.0","8.0","1006.0","300","153","86","25","1","0.5","101.0","2.995","244","88","260","6.75","65516","80","12.375","38.5","268.0","51.21",
"865267491","626063551","159746986","1775.31","101.0","3.004","83.0","8.0","1025.0","300","152","86","25","1","0.5","101.0","3.004","244","86","260","6.75","65516","80","12.5","38.5","268.0","51.21",
"865267492","626063513","159747460","1778.03","101.0","3.023","83.7","7.9","1034.0","300","151","86","25","1","0.0","101.0","3.023","242","87","262","6.5","65516","79","12.375","38.5","268.0","51.09",
"865267493","626063504","159747983","1781.01","101.0","3.023","83.7","7.81","1054.0","300","152","86","25","1","0.0","101.0","3.023","242","86","262","6.5","65516","79","12.5","38.25","267.0","51.09",
"865267494","626063510","159748409","1783.43","101.0","3.023","83.7","7.81","1061.0","300","151","86","25","1","0.0","101.0","3.023","240","83","262","6.625","65516","79","12.625","38.25","267.0","51.0",
"865267495","626063517","159748905","1786.26","101.0","3.004","83.7","7.81","1056.0","300","151","86","25","1","0.0","101.0","3.004","234","87","264","6.625","65516","79","12.75","38.75","270.0","51.0",
"865267496","626063507","159749389","1789.02","101.0","3.004","85.7","7.9","1062.0","300","151","85","25","1","0.5","101.0","3.004","235","87","262","6.625","65516","79","13.0","38.75","271.0","51.0",
"865267497","626063487","159749847","1791.63","101.0","3.004","86.7","7.9","1058.0","300","151","85","25","1","0.5","101.0","3.004","234","87","264","6.625","65516","79","12.5","38.75","272.0","51.0",
